PDF Name;Date;Match Details;Match Length;Net Playing Time;Net Playing Time (1st half);Net Playing Time (2nd half);Team Name;Possession;Net Poss. Time;Net Poss. Time (1st half);Net Poss. Time (2nd half);Distance (m);Sprints;High Speed Runs;Sprint Distance (m);Top Speed (Player);Top Speed (Young Player);Top Speed (km/h);Max Distance (Player);Max Distance (Young Player);Max Distance (m);Max Sprints (Player);Max Sprints (Young Player);Max Sprints;Key;Season
12247_filter_live_1.pdf;2019-10-26;ŁKS Łódź 2 - 0 Raków Częstochowa;0.1:33:41;0.1:9:9;0.0:33:0;0.0:36:9;Raków Częstochowa;50%;0.0:34:11;0.0:14:27;0.0:19:44;115174,15;107;549;1790,06;Malinowski P.;False;33,25;Babenko R.;False;12321,99;Musiolik S.;False;18;2019-10-26 ŁKS Łódź 2 - 0 Raków Częstochowa;2019/2020
Lech Poznań - Zagłębie Lubin.pdf;2019-02-08;Lech Poznań 1 - 2 KGHM Zagłębie Lubin;0.1:35:50;0.0:51:37;0.0:25:24;0.0:26:13;Lech Poznań;44%;0.0:22:1;0.0:10:57;0.0:11:4;110271,89;110;505;2322,46;Jóźwiak K.;False;32,7;De Marco V.;False;10937,08;Makuszewski M.;False;17;2019-02-08 Lech Poznań 1 - 2 KGHM Zagłębie Lubin;2018/2019
Lech Poznań - Zagłębie Lubin.pdf;2019-02-08;Lech Poznań 1 - 2 KGHM Zagłębie Lubin;0.1:35:50;0.0:51:37;0.0:25:24;0.0:26:13;KGHM Zagłębie Lubin;56%;0.0:28:52;0.0:14:16;0.0:14:36;114169,65;104;503;2252,03;Pawłowski B.;False;33,26;Slisz B.;False;11977,91;Pawłowski B.;False;20;2019-02-08 Lech Poznań 1 - 2 KGHM Zagłębie Lubin;2018/2019
12568_filter_live_1.pdf;2021-01-30;Warta Poznań 1 - 0 Cracovia;0.1:38:38;0.0:50:15;0.0:23:41;0.0:26:34;Warta Poznań;40%;0.0:18:47;0.0:7:55;0.0:10:52;106548,26;84;460;1649,35;Spychała M.;False;32,88;Kopczyński M.;False;11337,3;Grzesik J.;False;13;2021-01-30 Warta Poznań 1 - 0 Cracovia;2020/2021
12568_filter_live_1.pdf;2021-01-30;Warta Poznań 1 - 0 Cracovia;0.1:38:38;0.0:50:15;0.0:23:41;0.0:26:34;Cracovia;60%;0.0:30:20;0.0:15:3;0.0:15:17;109668,39;81;460;1649,01;Siplak M.;False;33,11;Hanca S.;False;11141,27;Rapa C.;False;14;2021-01-30 Warta Poznań 1 - 0 Cracovia;2020/2021
Arka Gdynia - Górnik Zabrze.pdf;2018-08-11;Arka Gdynia 1 - 1 Górnik Zabrze;0.1:38:56;0.0:47:45;0.0:23:8;0.0:24:37;Arka Gdynia;59%;0.0:28:1;0.0:13:2;0.0:14:59;114833,25;79;476;1622,35;Helstrup F.;False;32,27;Siemaszko R.;False;11731,77;Zbozień D.;False;11;2018-08-11 Arka Gdynia 1 - 1 Górnik Zabrze;2018/2019
Arka Gdynia - Górnik Zabrze.pdf;2018-08-11;Arka Gdynia 1 - 1 Górnik Zabrze;0.1:38:56;0.0:47:45;0.0:23:8;0.0:24:37;Górnik Zabrze;41%;0.0:18:28;0.0:9:31;0.0:8:57;112311,77;84;463;1516,08;Angulo I.;False;32,74;Żurkowski S.;False;12013,51;Angulo I.;False;14;2018-08-11 Arka Gdynia 1 - 1 Górnik Zabrze;2018/2019
12612_filter_live_1.pdf;2021-02-20;Lechia Gdańsk 2 - 0 Górnik Zabrze;0.1:36:41;0.0:53:56;0.0:25:51;0.0:28:5;Lechia Gdańsk;47%;0.0:22:46;0.0:10:10;0.0:12:36;110056,5;102;527;1795,52;Ceesay J.;False;31,95;Kubicki J.;False;11453,98;Ceesay J.;False;19;2021-02-20 Lechia Gdańsk 2 - 0 Górnik Zabrze;2020/2021
12612_filter_live_1.pdf;2021-02-20;Lechia Gdańsk 2 - 0 Górnik Zabrze;0.1:36:41;0.0:53:56;0.0:25:51;0.0:28:5;Górnik Zabrze;53%;0.0:30:32;0.0:15:33;0.0:14:59;110266,63;95;512;1813,94;Masouras G.;False;32,3;Janża E.;False;10743,93;Masouras G.;False;12;2021-02-20 Lechia Gdańsk 2 - 0 Górnik Zabrze;2020/2021
Jagiellonia Białystok - Cracovia.pdf;2018-09-14;Jagiellonia Białystok 3 - 1 Cracovia;0.1:35:40;0.0:51:50;0.0:25:49;0.0:26:1;Jagiellonia Białystok;46%;0.0:22:4;0.0:11:39;0.0:10:25;109949,83;116;478;2099,03;Pospisil M.;False;33,38;Frankowski P.;False;11175,4;Frankowski P.;False;23;2018-09-14 Jagiellonia Białystok 3 - 1 Cracovia;2018/2019
Jagiellonia Białystok - Cracovia.pdf;2018-09-14;Jagiellonia Białystok 3 - 1 Cracovia;0.1:35:40;0.0:51:50;0.0:25:49;0.0:26:1;Cracovia;54%;0.0:28:45;0.0:13:41;0.0:15:4;117393,5;118;589;2170,74;Wdowiak M.;False;33,87;Dimun M.;False;12826,12;Rapa C.;False;16;2018-09-14 Jagiellonia Białystok 3 - 1 Cracovia;2018/2019
12689_filter_live_1.pdf;2021-04-23;Podbeskidzie Bielsko - Biała 1 - 0 Lech Poznań;0.1:33:9;0.1:3:41;0.0:31:41;0.0:32:0;Podbeskidzie Bielsko - Biała;43%;0.0:25:15;0.0:16:19;0.0:8:56;114187;108;612;1891,86;Roginić M.;False;33,46;Danielak K.;False;11070,14;Roginić M.;False;30;2021-04-23 Podbeskidzie Bielsko - Biała 1 - 0 Lech Poznań;2020/2021
12689_filter_live_1.pdf;2021-04-23;Podbeskidzie Bielsko - Biała 1 - 0 Lech Poznań;0.1:33:9;0.1:3:41;0.0:31:41;0.0:32:0;Lech Poznań;57%;0.0:36:6;0.0:14:10;0.0:21:56;107667,96;93;545;1714,81;Skóraś M.;True;33,38;Karlstrom J.;False;11069,06;Skóraś M.;True;17;2021-04-23 Podbeskidzie Bielsko - Biała 1 - 0 Lech Poznań;2020/2021
Piast Gliwice - Jagiellonia Białystok (2).pdf;2019-05-12;Piast Gliwice 2 - 1 Jagiellonia Białystok;0.1:38:54;0.0:59:37;0.0:31:28;0.0:28:9;Piast Gliwice;53%;0.0:31:13;0.0:17:40;0.0:13:33;114206,01;91;508;1682,32;Papadopulos M.;False;32,71;Jodłowiec T.;False;11860,31;Pietrowski M.;False;13;2019-05-12 Piast Gliwice 2 - 1 Jagiellonia Białystok;2018/2019
Piast Gliwice - Jagiellonia Białystok (2).pdf;2019-05-12;Piast Gliwice 2 - 1 Jagiellonia Białystok;0.1:38:54;0.0:59:37;0.0:31:28;0.0:28:9;Jagiellonia Białystok;47%;0.0:27:55;0.0:13:34;0.0:14:21;113905,05;74;476;1355,43;Pospisil M.;False;32,97;Poletanović M.;False;11764,61;Novikovas A.;False;16;2019-05-12 Piast Gliwice 2 - 1 Jagiellonia Białystok;2018/2019
Piast Gliwice - Cracovia.pdf;2018-08-24;Piast Gliwice 3 - 1 Cracovia;0.1:38:14;0.0:46:30;0.0:22:14;0.0:24:16;Piast Gliwice;61%;0.0:28:28;0.0:13:50;0.0:14:38;105827,7;79;359;1520,97;Badia G.;False;32,57;Dziczek P.;False;11100,74;Jorge Felix;False;15;2018-08-24 Piast Gliwice 3 - 1 Cracovia;2018/2019
Piast Gliwice - Cracovia.pdf;2018-08-24;Piast Gliwice 3 - 1 Cracovia;0.1:38:14;0.0:46:30;0.0:22:14;0.0:24:16;Cracovia;39%;0.0:17:43;0.0:8:14;0.0:9:29;100267,67;90;468;1639,18;Strózik S.;False;32,84;Dimun M.;False;11211,57;Ferraresso D.;False;12;2018-08-24 Piast Gliwice 3 - 1 Cracovia;2018/2019
12415_filter_live_1.pdf;2020-06-28;Śląsk Wrocław 2 - 2 Lech Poznań;0.1:38:11;0.0:50:37;0.0:27:17;0.0:23:20;Śląsk Wrocław;52%;0.0:27:5;0.0:15:55;0.0:11:10;108199,35;103;473;1989,99;Płacheta P.;True;33,17;Mączyński K.;False;11108,15;Płacheta P.;True;19;2020-06-28 Śląsk Wrocław 2 - 2 Lech Poznań;2019/2020
12415_filter_live_1.pdf;2020-06-28;Śląsk Wrocław 2 - 2 Lech Poznań;0.1:38:11;0.0:50:37;0.0:27:17;0.0:23:20;Lech Poznań;48%;0.0:22:35;0.0:10:45;0.0:11:50;104964,87;104;474;1998,2;Jóźwiak K.;True;32,6;Moder J.;True;10849,02;Puchacz T.;True;17;2020-06-28 Śląsk Wrocław 2 - 2 Lech Poznań;2019/2020
12212_filter_live_1.pdf;2019-09-20;Piast Gliwice 2 - 1 Raków Częstochowa;0.1:35:55;0.0:52:41;0.0:27:35;0.0:25:6;Piast Gliwice;53%;0.0:27:2;0.0:14:2;0.0:13:0;110136,23;98;491;1482,44;Badia G.;False;31,78;Milewski S.;False;11295,95;Mokwa T.;False;14;2019-09-20 Piast Gliwice 2 - 1 Raków Częstochowa;2019/2020
12212_filter_live_1.pdf;2019-09-20;Piast Gliwice 2 - 1 Raków Częstochowa;0.1:35:55;0.0:52:41;0.0:27:35;0.0:25:6;Raków Częstochowa;47%;0.0:24:55;0.0:13:10;0.0:11:45;114208,44;90;526;1358,47;Musiolik S.;False;31,84;Schwarz P.;False;11580,5;Schwarz P.;False;15;2019-09-20 Piast Gliwice 2 - 1 Raków Częstochowa;2019/2020
12342_filter_live_1.pdf;2020-02-29;Legia Warszawa 2 - 1 Cracovia;0.1:37:12;0.0:53:22;0.0:27:26;0.0:25:56;Legia Warszawa;56%;0.0:30:4;0.0:16:42;0.0:13:22;110718,98;124;579;2386,58;Vesović M.;False;32,88;Gwilia W.;False;12031,9;Vesović M.;False;24;2020-02-29 Legia Warszawa 2 - 1 Cracovia;2019/2020
12342_filter_live_1.pdf;2020-02-29;Legia Warszawa 2 - 1 Cracovia;0.1:37:12;0.0:53:22;0.0:27:26;0.0:25:56;Cracovia;44%;0.0:22:57;0.0:10:36;0.0:12:21;112358,45;87;545;1624,13;Pesković M.;False;33,39;Lusiusz S.;False;12469,59;Wdowiak M.;False;14;2020-02-29 Legia Warszawa 2 - 1 Cracovia;2019/2020
Lechia Gdańsk - Piast Gliwice.pdf;2019-03-29;Lechia Gdańsk 0 - 2 Piast Gliwice;0.1:36:17;0.1:1:39;0.0:30:30;0.0:31:9;Lechia Gdańsk;35%;0.0:20:49;0.0:10:25;0.0:10:24;118569,44;87;529;1582,6;Augustyn B.;False;33,4;Kubicki J.;False;13190,11;Mladenović F.;False;15;2019-03-29 Lechia Gdańsk 0 - 2 Piast Gliwice;2018/2019
Lechia Gdańsk - Piast Gliwice.pdf;2019-03-29;Lechia Gdańsk 0 - 2 Piast Gliwice;0.1:36:17;0.1:1:39;0.0:30:30;0.0:31:9;Piast Gliwice;65%;0.0:40:8;0.0:19:39;0.0:20:29;113756,31;76;480;1366,1;Konczkowski M.;False;32,98;Dziczek P.;False;11743,47;Kirkeskov M.;False;14;2019-03-29 Lechia Gdańsk 0 - 2 Piast Gliwice;2018/2019
12186_filter_live_1.pdf;2019-08-25;Górnik Zabrze 3 - 0 Korona Kielce;0.1:38:55;0.0:49:9;0.0:26:37;0.0:22:32;Górnik Zabrze;48%;0.0:24:3;0.0:14:31;0.0:9:32;103026,29;65;333;1150,01;Sekulić B.;False;32,29;Wolsztyński Ł.;False;10735,2;Angulo I.;False;13;2019-08-25 Górnik Zabrze 3 - 0 Korona Kielce;2019/2020
12186_filter_live_1.pdf;2019-08-25;Górnik Zabrze 3 - 0 Korona Kielce;0.1:38:55;0.0:49:9;0.0:26:37;0.0:22:32;Korona Kielce;52%;0.0:23:52;0.0:11:43;0.0:12:9;98494,65;56;369;1052,71;Dziwniel D.;False;33,04;Żubrowski J.;False;10941,36;Gardawski M.;False;9;2019-08-25 Górnik Zabrze 3 - 0 Korona Kielce;2019/2020
12290_filter_live_1.pdf;2019-12-06;Górnik Zabrze 4 - 2 Wisła Kraków;0.1:35:24;0.0:51:55;0.0:27:34;0.0:24:21;Górnik Zabrze;55%;0.0:29:38;0.0:16:45;0.0:12:53;116288,14;90;562;1653,58;Wiśniewski P.;False;32,19;Kopacz D.;False;11843,96;Sekulić B.;False;14;2019-12-06 Górnik Zabrze 4 - 2 Wisła Kraków;2019/2020
12290_filter_live_1.pdf;2019-12-06;Górnik Zabrze 4 - 2 Wisła Kraków;0.1:35:24;0.0:51:55;0.0:27:34;0.0:24:21;Wisła Kraków;45%;0.0:21:48;0.0:10:37;0.0:11:11;109862,61;83;505;1381,27;Silva J.;False;32,3;Chuca;False;11242,67;Mak M.;False;14;2019-12-06 Górnik Zabrze 4 - 2 Wisła Kraków;2019/2020
Miedź Legnica - Zagłębie Sosnowiec.pdf;2019-03-30;Miedź Legnica 0 - 2 Zagłębie Sosnowiec;0.1:42:13;0.0:53:36;0.0:27:54;0.0:25:42;Miedź Legnica;55%;0.0:29:22;0.0:14:32;0.0:14:50;109559,37;103;455;1785,78;Camara J.;False;33,31;Forsell P.;False;10972,24;Zieliński P.;False;18;2019-03-30 Miedź Legnica 0 - 2 Zagłębie Sosnowiec;2018/2019
Miedź Legnica - Zagłębie Sosnowiec.pdf;2019-03-30;Miedź Legnica 0 - 2 Zagłębie Sosnowiec;0.1:42:13;0.0:53:36;0.0:27:54;0.0:25:42;Zagłębie Sosnowiec;45%;0.0:23:33;0.0:13:3;0.0:10:30;112935,03;100;507;1736,15;Mygas G.;False;34,02;Udovicić Ż.;False;11891,83;Mygas G.;False;19;2019-03-30 Miedź Legnica 0 - 2 Zagłębie Sosnowiec;2018/2019
Pogoń Szczecin - Zagłębie Sosnowiec.pdf;2018-12-08;Pogoń Szczecin 1 - 0 Zagłębie Sosnowiec;0.1:39:10;0.0:53:12;0.0:28:25;0.0:24:47;Pogoń Szczecin;56%;0.0:30:33;0.0:14:39;0.0:15:54;114823,63;118;587;2243,5;Kozulj Z.;False;31,95;Podstawski T.;False;11427,25;Delew S.;False;15;2018-12-08 Pogoń Szczecin 1 - 0 Zagłębie Sosnowiec;2018/2019
Pogoń Szczecin - Zagłębie Sosnowiec.pdf;2018-12-08;Pogoń Szczecin 1 - 0 Zagłębie Sosnowiec;0.1:39:10;0.0:53:12;0.0:28:25;0.0:24:47;Zagłębie Sosnowiec;44%;0.0:22:4;0.0:13:23;0.0:8:41;110996,26;127;562;2386,61;Wrzesiński K.;False;33,59;Wrzesiński K.;False;11885,69;Wrzesiński K.;False;34;2018-12-08 Pogoń Szczecin 1 - 0 Zagłębie Sosnowiec;2018/2019
12510_filter_live_1.pdf;2020-10-24;Wisła Kraków 3 - 0 Podbeskidzie Bielsko - Biała;0.1:38:26;0.0:50:55;0.0:25:13;0.0:25:42;Wisła Kraków;53%;0.0:25:26;0.0:11:33;0.0:13:53;110781,33;92;516;1739,79;Yeboah Y.;False;33,68;Abramowicz D.;False;11063,25;Abramowicz D.;False;14;2020-10-24 Wisła Kraków 3 - 0 Podbeskidzie Bielsko - Biała;2020/2021
12510_filter_live_1.pdf;2020-10-24;Wisła Kraków 3 - 0 Podbeskidzie Bielsko - Biała;0.1:38:26;0.0:50:55;0.0:25:13;0.0:25:42;Podbeskidzie Bielsko - Biała;47%;0.0:25:13;0.0:13:32;0.0:11:41;111321,18;109;564;1982,87;Kocsis G.;False;32,17;Sitek M.;True;12031,19;Modelski F.;False;20;2020-10-24 Wisła Kraków 3 - 0 Podbeskidzie Bielsko - Biała;2020/2021
Lechia Gdańsk - Zagłębie Sosnowiec.pdf;2018-10-06;Lechia Gdańsk 4 - 1 Zagłębie Sosnowiec;0.1:35:26;0.0:54:35;0.0:27:16;0.0:27:19;Lechia Gdańsk;54%;0.0:28:54;0.0:16:10;0.0:12:44;113305,71;86;463;1500,22;Michalak K.;False;34,6;Kubicki J.;False;12293,18;Mladenović F.;False;17;2018-10-06 Lechia Gdańsk 4 - 1 Zagłębie Sosnowiec;2018/2019
Lechia Gdańsk - Zagłębie Sosnowiec.pdf;2018-10-06;Lechia Gdańsk 4 - 1 Zagłębie Sosnowiec;0.1:35:26;0.0:54:35;0.0:27:16;0.0:27:19;Zagłębie Sosnowiec;46%;0.0:24:47;0.0:10:47;0.0:14:0;113706,19;114;489;2056,04;Udovicić Ż.;False;32,79;Udovicić Ż.;False;11724,36;Wrzesiński K.;False;20;2018-10-06 Lechia Gdańsk 4 - 1 Zagłębie Sosnowiec;2018/2019
12265_filter_live_1.pdf;2019-11-25;Cracovia 2 - 0 KGHM Zagłębie Lubin;0.1:36:21;0.0:58:17;0.0:30:14;0.0:28:3;Cracovia;45%;0.0:26:13;0.0:13:2;0.0:13:11;115612,19;105;537;1888,43;Wdowiak M.;False;33,76;Dimun M.;False;12303,76;Wdowiak M.;False;19;2019-11-25 Cracovia 2 - 0 KGHM Zagłębie Lubin;2019/2020
12265_filter_live_1.pdf;2019-11-25;Cracovia 2 - 0 KGHM Zagłębie Lubin;0.1:36:21;0.0:58:17;0.0:30:14;0.0:28:3;KGHM Zagłębie Lubin;55%;0.0:31:4;0.0:16:35;0.0:14:29;115732,8;98;545;1735,36;Bohar D.;False;32,45;Czerwiński A.;False;11648,89;Czerwiński A.;False;18;2019-11-25 Cracovia 2 - 0 KGHM Zagłębie Lubin;2019/2020
12449_filter_live_1.pdf;2020-08-21;KGHM Zagłębie Lubin 2 - 1 Lech Poznań;0.1:58:41;0.1:8:46;0.0:42:34;0.0:26:12;KGHM Zagłębie Lubin;49%;0.0:25:26;0.0:12:39;0.0:12:47;114217,65;90;460;1617,91;Jończy D.;False;33,11;Baszkirow J.;False;12266,82;Żivec S.;False;16;2020-08-21 KGHM Zagłębie Lubin 2 - 1 Lech Poznań;2020/2021
12449_filter_live_1.pdf;2020-08-21;KGHM Zagłębie Lubin 2 - 1 Lech Poznań;0.1:58:41;0.1:8:46;0.0:42:34;0.0:26:12;Lech Poznań;51%;0.0:26:45;0.0:13:36;0.0:13:9;106598,41;99;415;1856,26;Czerwiński A.;False;34,16;Moder J.;True;10937,32;Puchacz T.;True;15;2020-08-21 KGHM Zagłębie Lubin 2 - 1 Lech Poznań;2020/2021
12377_filter_live_1.pdf;2020-06-09;KGHM Zagłębie Lubin 1 - 1 Korona Kielce;0.1:35:10;0.0:59:9;0.0:30:32;0.0:28:37;KGHM Zagłębie Lubin;57%;0.0:33:39;0.0:16:55;0.0:16:44;112925,88;110;520;2056,84;Czerwiński A.;False;33,07;Baszkirow J.;False;12780,99;Czerwiński A.;False;21;2020-06-09 KGHM Zagłębie Lubin 1 - 1 Korona Kielce;2019/2020
12377_filter_live_1.pdf;2020-06-09;KGHM Zagłębie Lubin 1 - 1 Korona Kielce;0.1:35:10;0.0:59:9;0.0:30:32;0.0:28:37;Korona Kielce;43%;0.0:23:50;0.0:13:27;0.0:10:23;109472,52;74;476;1563;Cebula M.;False;32,51;Forsell P.;False;11310,38;Żubrowski J.;False;11;2020-06-09 KGHM Zagłębie Lubin 1 - 1 Korona Kielce;2019/2020
12414_filter_live_1.pdf;2020-06-28;Jagiellonia Białystok 1 - 2 Lechia Gdańsk;0.1:40:23;0.0:57:27;0.0:27:31;0.0:29:56;Jagiellonia Białystok;57%;0.0:32:53;0.0:14:27;0.0:18:26;110650,51;103;445;2066,8;Puljić J.;False;33,07;Romanczuk T.;False;11941,82;Mystkowski P.;True;15;2020-06-28 Jagiellonia Białystok 1 - 2 Lechia Gdańsk;2019/2020
12414_filter_live_1.pdf;2020-06-28;Jagiellonia Białystok 1 - 2 Lechia Gdańsk;0.1:40:23;0.0:57:27;0.0:27:31;0.0:29:56;Lechia Gdańsk;43%;0.0:24:6;0.0:12:51;0.0:11:15;111041,01;96;444;1732,34;Fila K.;True;33,08;Kubicki J.;False;12102,35;Fila K.;True;19;2020-06-28 Jagiellonia Białystok 1 - 2 Lechia Gdańsk;2019/2020
Raków Częstochowa - Cracovia.pdf;2019-08-03;Raków Częstochowa 1 - 3 Cracovia;0.1:37:44;0.0:53:43;0.0:26:27;0.0:27:16;Raków Częstochowa;59%;0.0:31:44;0.0:15:25;0.0:16:19;113716,85;77;522;1436,91;Kun P.;False;31,86;Kun P.;False;11689,05;Kun P.;False;13;2019-08-03 Raków Częstochowa 1 - 3 Cracovia;2019/2020
Raków Częstochowa - Cracovia.pdf;2019-08-03;Raków Częstochowa 1 - 3 Cracovia;0.1:37:44;0.0:53:43;0.0:26:27;0.0:27:16;Cracovia;41%;0.0:21:1;0.0:10:41;0.0:10:20;110085,17;84;529;1442,42;Wdowiak M.;False;32,69;van Amersfoort P.;False;11514,71;Wdowiak M.;False;17;2019-08-03 Raków Częstochowa 1 - 3 Cracovia;2019/2020
12328_filter_live_1.pdf;2020-02-15;ŁKS Łódź 0 - 0 Wisła Płock;0.1:36:45;0.1:0:27;0.0:27:18;0.0:33:9;ŁKS Łódź;54%;0.0:32:50;0.0:14:40;0.0:18:10;113389,3;92;515;1675,06;Pirulo;False;31,83;Trąbka M.;False;11780,71;Vidmajer T.;False;20;2020-02-15 ŁKS Łódź 0 - 0 Wisła Płock;2019/2020
12328_filter_live_1.pdf;2020-02-15;ŁKS Łódź 0 - 0 Wisła Płock;0.1:36:45;0.1:0:27;0.0:27:18;0.0:33:9;Wisła Płock;46%;0.0:26:52;0.0:12:24;0.0:14:28;112236,08;72;498;1201,49;Sheridan C.;False;32,89;Szwoch M.;False;11613,28;Rzeźniczak J.;False;12;2020-02-15 ŁKS Łódź 0 - 0 Wisła Płock;2019/2020
Śląsk Wrocław - Legia Warszawa.pdf;2018-10-06;Śląsk Wrocław 0 - 1 Legia Warszawa;0.1:36:34;0.0:55:47;0.0:26:38;0.0:29:9;Śląsk Wrocław;42%;0.0:23:0;0.0:10:6;0.0:12:54;109337,92;80;447;1381,27;Cholewiak M.;False;34,22;Cholewiak M.;False;11829,88;Cholewiak M.;False;24;2018-10-06 Śląsk Wrocław 0 - 1 Legia Warszawa;2018/2019
Śląsk Wrocław - Legia Warszawa.pdf;2018-10-06;Śląsk Wrocław 0 - 1 Legia Warszawa;0.1:36:34;0.0:55:47;0.0:26:38;0.0:29:9;Legia Warszawa;58%;0.0:32:12;0.0:16:16;0.0:15:56;116017,44;120;562;1991,56;Hlousek A.;False;34,39;Szymański S.;False;12036,17;Nagy D.;False;20;2018-10-06 Śląsk Wrocław 0 - 1 Legia Warszawa;2018/2019
12376_filter_live_1.pdf;2020-06-07;Wisła Kraków 1 - 3 Legia Warszawa;0.1:34:29;0.1:1:22;0.0:28:52;0.0:32:30;Wisła Kraków;44%;0.0:25:49;0.0:13:4;0.0:12:45;110080,14;87;435;1550,31;Tupta L.;False;33,77;Boguski R.;False;11790,02;Boguski R.;False;13;2020-06-07 Wisła Kraków 1 - 3 Legia Warszawa;2019/2020
12376_filter_live_1.pdf;2020-06-07;Wisła Kraków 1 - 3 Legia Warszawa;0.1:34:29;0.1:1:22;0.0:28:52;0.0:32:30;Legia Warszawa;56%;0.0:33:38;0.0:14:36;0.0:19:2;109464,28;99;475;1667,12;Vesović M.;False;33,91;Gwilia W.;False;11267;Wszołek P.;False;19;2020-06-07 Wisła Kraków 1 - 3 Legia Warszawa;2019/2020
Zagłębie Lubin - Lechia Gdańsk.pdf;2019-03-04;KGHM Zagłębie Lubin 2 - 1 Lechia Gdańsk;0.1:36:13;0.1:3:26;0.0:31:49;0.0:31:37;KGHM Zagłębie Lubin;50%;0.0:30:31;0.0:16:21;0.0:14:10;120882,75;80;464;1645,05;Starzyński F.;False;32,97;Slisz B.;False;13165,28;Bohar D.;False;19;2019-03-04 KGHM Zagłębie Lubin 2 - 1 Lechia Gdańsk;2018/2019
Zagłębie Lubin - Lechia Gdańsk.pdf;2019-03-04;KGHM Zagłębie Lubin 2 - 1 Lechia Gdańsk;0.1:36:13;0.1:3:26;0.0:31:49;0.0:31:37;Lechia Gdańsk;50%;0.0:31:42;0.0:15:1;0.0:16:41;115353,1;88;522;1500,98;Haraslin L.;False;32,2;Kubicki J.;False;12294,35;Mladenović F.;False;16;2019-03-04 KGHM Zagłębie Lubin 2 - 1 Lechia Gdańsk;2018/2019
12425_filter_live_1.pdf;2020-07-10;KGHM Zagłębie Lubin 0 - 1 Wisła Płock;0.1:38:18;0.0:55:14;0.0:26:12;0.0:29:2;KGHM Zagłębie Lubin;52%;0.0:28:39;0.0:12:57;0.0:15:42;108860,91;78;483;1481,98;Czerwiński A.;False;32,89;Poręba Ł.;True;11004,33;Czerwiński A.;False;12;2020-07-10 KGHM Zagłębie Lubin 0 - 1 Wisła Płock;2020/2021
12425_filter_live_1.pdf;2020-07-10;KGHM Zagłębie Lubin 0 - 1 Wisła Płock;0.1:38:18;0.0:55:14;0.0:26:12;0.0:29:2;Wisła Płock;48%;0.0:25:56;0.0:13:0;0.0:12:56;108836,08;91;447;1715,77;Garcia A.;False;32,47;Szwoch M.;False;11252,28;Sheridan C.;False;18;2020-07-10 KGHM Zagłębie Lubin 0 - 1 Wisła Płock;2020/2021
Wisła Płock - Wisła Kraków.pdf;2018-12-14;Wisła Płock 1 - 2 Wisła Kraków;0.1:35:25;0.0:54:51;0.0:25:47;0.0:29:4;Wisła Płock;49%;0.0:27:26;0.0:10:33;0.0:16:53;112057,24;98;583;1810,96;Stefańczyk C.;False;32,47;Szymański D.;False;11974,7;Ricardinho;False;17;2018-12-14 Wisła Płock 1 - 2 Wisła Kraków;2018/2019
Wisła Płock - Wisła Kraków.pdf;2018-12-14;Wisła Płock 1 - 2 Wisła Kraków;0.1:35:25;0.0:54:51;0.0:25:47;0.0:29:4;Wisła Kraków;51%;0.0:26:29;0.0:14:36;0.0:11:53;111146,63;107;527;2067,3;Kostal M.;False;33,36;Halilović T.;False;11292,82;Ondrasek Z.;False;14;2018-12-14 Wisła Płock 1 - 2 Wisła Kraków;2018/2019
12201_filter_live_1.pdf;2019-09-16;Cracovia 2 - 0 Piast Gliwice;0.1:39:12;0.0:57:28;0.0:28:24;0.0:29:4;Cracovia;56%;0.0:32:21;0.0:18:20;0.0:14:1;117020,11;111;562;2128,99;Wdowiak M.;False;35,16;Dimun M.;False;12384,7;Hanca S.;False;17;2019-09-16 Cracovia 2 - 0 Piast Gliwice;2019/2020
12201_filter_live_1.pdf;2019-09-16;Cracovia 2 - 0 Piast Gliwice;0.1:39:12;0.0:57:28;0.0:28:24;0.0:29:4;Piast Gliwice;44%;0.0:24:40;0.0:9:50;0.0:14:50;106389,44;85;493;1474,06;Kirkeskov M.;False;33,88;Felix J.;False;11673,95;Milewski S.;False;14;2019-09-16 Cracovia 2 - 0 Piast Gliwice;2019/2020
12390_filter_live_1.pdf;2020-06-14;Pogoń Szczecin 1 - 1 Lechia Gdańsk;0.1:33:38;0.0:58:18;0.0:28:38;0.0:29:40;Pogoń Szczecin;37%;0.0:20:39;0.0:9:39;0.0:11:0;111072,08;79;460;1358,96;Bartkowski J.;False;32,57;Stec D.;False;11475,84;Zech B.;False;12;2020-06-14 Pogoń Szczecin 1 - 1 Lechia Gdańsk;2019/2020
12390_filter_live_1.pdf;2020-06-14;Pogoń Szczecin 1 - 1 Lechia Gdańsk;0.1:33:38;0.0:58:18;0.0:28:38;0.0:29:40;Lechia Gdańsk;63%;0.0:36:54;0.0:18:50;0.0:18:4;106471,77;65;405;1270,52;Maloca M.;False;32,38;Kubicki J.;False;12019,24;Saief K.;False;15;2020-06-14 Pogoń Szczecin 1 - 1 Lechia Gdańsk;2019/2020
Śląsk Wrocław - Lechia Gdańsk.pdf;2018-11-30;Śląsk Wrocław 0 - 2 Lechia Gdańsk;0.1:39:6;0.0:51:23;0.0:24:48;0.0:26:35;Śląsk Wrocław;57%;0.0:29:26;0.0:14:18;0.0:15:8;109886,39;73;497;1328,25;Golla W.;False;31,84;Gąska D.;False;11695,73;Broź Ł.;False;13;2018-11-30 Śląsk Wrocław 0 - 2 Lechia Gdańsk;2018/2019
